,Learning rates,Number of leaf nodes,Number of trees,MSE
4406,0.6410526315789474,2.0,33.0,1363341.77502608
4407,0.6410526315789474,2.0,38.0,1398476.9075151896
4408,0.6410526315789474,2.0,43.0,1426197.868305568
4409,0.6410526315789474,2.0,48.0,1412999.7220820116
4410,0.6410526315789474,2.0,54.0,1480849.4989872694
4411,0.6410526315789474,2.0,59.0,1427073.8702704506
4412,0.6410526315789474,2.0,64.0,1290574.1117453913
4413,0.6410526315789474,2.0,69.0,1322183.598154481
4414,0.6410526315789474,2.0,75.0,1332950.2582696658
4415,0.6410526315789474,2.0,80.0,1360480.1774941476
4416,0.6410526315789474,2.0,85.0,1509870.5250411523
4417,0.6410526315789474,2.0,90.0,1417549.303950474
4418,0.6410526315789474,2.0,96.0,1487099.497645061
4419,0.6410526315789474,2.0,101.0,1358888.4785602216
4420,0.6410526315789474,7.0,1.0,592461.9851412653
4421,0.6410526315789474,7.0,6.0,356953.28949116566
4422,0.6410526315789474,7.0,12.0,301250.6869567444
4423,0.6410526315789474,7.0,17.0,377195.59537651914
4424,0.6410526315789474,7.0,22.0,343899.48260937777
4425,0.6410526315789474,7.0,27.0,364779.11903263733
4426,0.6410526315789474,7.0,33.0,335429.62072391587
4427,0.6410526315789474,7.0,38.0,313964.81601097685
4428,0.6410526315789474,7.0,43.0,319237.5120224903
4429,0.6410526315789474,7.0,48.0,332704.0642678087
4430,0.6410526315789474,7.0,54.0,345623.77644137654
4431,0.6410526315789474,7.0,59.0,313677.33586173964
4432,0.6410526315789474,7.0,64.0,310445.25421949034
4433,0.6410526315789474,7.0,69.0,276096.2766676882
4434,0.6410526315789474,7.0,75.0,309038.69212287106
4435,0.6410526315789474,7.0,80.0,298025.2214535983
4436,0.6410526315789474,7.0,85.0,308978.5233911929
4437,0.6410526315789474,7.0,90.0,294111.68199628976
4438,0.6410526315789474,7.0,96.0,296577.09346796584
4439,0.6410526315789474,7.0,101.0,296008.79406085226
4440,0.6410526315789474,12.0,1.0,364715.31666560244
4441,0.6410526315789474,12.0,6.0,219746.25786237794
4442,0.6410526315789474,12.0,12.0,214179.84357583168
4443,0.6410526315789474,12.0,17.0,173479.27674917912
4444,0.6410526315789474,12.0,22.0,177374.15190609425
4445,0.6410526315789474,12.0,27.0,175673.25635949647
4446,0.6410526315789474,12.0,33.0,171819.63402525318
4447,0.6410526315789474,12.0,38.0,172268.81848282492
4448,0.6410526315789474,12.0,43.0,159284.03432305285
4449,0.6410526315789474,12.0,48.0,181938.08136992215
4450,0.6410526315789474,12.0,54.0,157034.42806967234
4451,0.6410526315789474,12.0,59.0,157671.41566040486
4452,0.6410526315789474,12.0,64.0,158785.23335336376
4453,0.6410526315789474,12.0,69.0,155632.7315253956
4454,0.6410526315789474,12.0,75.0,161260.9013983333
4455,0.6410526315789474,12.0,80.0,154481.49558493166
4456,0.6410526315789474,12.0,85.0,161401.588897179
4457,0.6410526315789474,12.0,90.0,154916.46234739566
4458,0.6410526315789474,12.0,96.0,162753.8491369688
4459,0.6410526315789474,12.0,101.0,142241.1917520139
4460,0.6410526315789474,18.0,1.0,222520.28226090604
4461,0.6410526315789474,18.0,6.0,141881.65464670758
4462,0.6410526315789474,18.0,12.0,144779.86625147803
4463,0.6410526315789474,18.0,17.0,115105.02910188166
4464,0.6410526315789474,18.0,22.0,117424.22643708697
4465,0.6410526315789474,18.0,27.0,113251.31189105762
4466,0.6410526315789474,18.0,33.0,110754.74426329935
4467,0.6410526315789474,18.0,38.0,109155.32073462564
4468,0.6410526315789474,18.0,43.0,112931.36667278505
4469,0.6410526315789474,18.0,48.0,114809.29200842342
4470,0.6410526315789474,18.0,54.0,112434.51933818642
4471,0.6410526315789474,18.0,59.0,105733.23281751215
4472,0.6410526315789474,18.0,64.0,107139.78504821156
4473,0.6410526315789474,18.0,69.0,102561.3809244223
4474,0.6410526315789474,18.0,75.0,93190.01666770244
4475,0.6410526315789474,18.0,80.0,102627.8916169816
4476,0.6410526315789474,18.0,85.0,93856.65641350129
4477,0.6410526315789474,18.0,90.0,111032.49151502698
4478,0.6410526315789474,18.0,96.0,91243.44169776904
4479,0.6410526315789474,18.0,101.0,95502.17681007134
4480,0.6410526315789474,23.0,1.0,202364.41496584952
4481,0.6410526315789474,23.0,6.0,115202.40792140142
4482,0.6410526315789474,23.0,12.0,99957.66152387699
4483,0.6410526315789474,23.0,17.0,94012.27267894598
4484,0.6410526315789474,23.0,22.0,105669.58372098411
4485,0.6410526315789474,23.0,27.0,99913.09629944955
4486,0.6410526315789474,23.0,33.0,96210.21267634397
4487,0.6410526315789474,23.0,38.0,101432.05789792632
4488,0.6410526315789474,23.0,43.0,90435.44598121423
4489,0.6410526315789474,23.0,48.0,102910.10436873736
4490,0.6410526315789474,23.0,54.0,96416.89844903196
4491,0.6410526315789474,23.0,59.0,96465.58633861376
4492,0.6410526315789474,23.0,64.0,87782.51474249236
4493,0.6410526315789474,23.0,69.0,86719.01377160076
4494,0.6410526315789474,23.0,75.0,86345.77491456727
4495,0.6410526315789474,23.0,80.0,86910.34440478659
4496,0.6410526315789474,23.0,85.0,85683.35542111062
4497,0.6410526315789474,23.0,90.0,89335.17759573938
4498,0.6410526315789474,23.0,96.0,87275.79608492371
4499,0.6410526315789474,23.0,101.0,93271.0987455755
4500,0.6410526315789474,28.0,1.0,182818.45815117285
4501,0.6410526315789474,28.0,6.0,95990.36890465116
4502,0.6410526315789474,28.0,12.0,94697.79692479027
4503,0.6410526315789474,28.0,17.0,83909.2549269503
4504,0.6410526315789474,28.0,22.0,96938.56242371023
4505,0.6410526315789474,28.0,27.0,75305.9105143935
4506,0.6410526315789474,28.0,33.0,79252.28837752336
4507,0.6410526315789474,28.0,38.0,80915.62484517385
4508,0.6410526315789474,28.0,43.0,79432.08839909904
4509,0.6410526315789474,28.0,48.0,76133.37982680577
4510,0.6410526315789474,28.0,54.0,76197.56969452115
4511,0.6410526315789474,28.0,59.0,78429.79052916792
4512,0.6410526315789474,28.0,64.0,78067.40056403152
4513,0.6410526315789474,28.0,69.0,75589.75389659542
4514,0.6410526315789474,28.0,75.0,71529.46387239882
4515,0.6410526315789474,28.0,80.0,73055.64355111634
4516,0.6410526315789474,28.0,85.0,68887.63696095138
4517,0.6410526315789474,28.0,90.0,73079.7605282823
4518,0.6410526315789474,28.0,96.0,73984.81308395078
4519,0.6410526315789474,28.0,101.0,73021.13547016232
4520,0.6410526315789474,33.0,1.0,155331.13475273323
4521,0.6410526315789474,33.0,6.0,89278.50884751695
4522,0.6410526315789474,33.0,12.0,77837.1882655941
4523,0.6410526315789474,33.0,17.0,77700.58417557713
4524,0.6410526315789474,33.0,22.0,68823.86082903268
4525,0.6410526315789474,33.0,27.0,76728.68778657673
4526,0.6410526315789474,33.0,33.0,68427.01474389664
4527,0.6410526315789474,33.0,38.0,70543.0899583047
4528,0.6410526315789474,33.0,43.0,61780.61796635806
4529,0.6410526315789474,33.0,48.0,69358.243902446
4530,0.6410526315789474,33.0,54.0,69767.09182257092
4531,0.6410526315789474,33.0,59.0,61706.90763930046
4532,0.6410526315789474,33.0,64.0,63269.74211978124
4533,0.6410526315789474,33.0,69.0,63090.84996772253
4534,0.6410526315789474,33.0,75.0,66916.52525697583
4535,0.6410526315789474,33.0,80.0,65429.435336430564
4536,0.6410526315789474,33.0,85.0,64398.659055348115
4537,0.6410526315789474,33.0,90.0,64690.83383186686
4538,0.6410526315789474,33.0,96.0,62565.82318853048
4539,0.6410526315789474,33.0,101.0,63557.52355799497
4540,0.6410526315789474,38.0,1.0,134994.9419741601
4541,0.6410526315789474,38.0,6.0,61773.42353470137
4542,0.6410526315789474,38.0,12.0,66215.1317474266
4543,0.6410526315789474,38.0,17.0,58970.176204665615
4544,0.6410526315789474,38.0,22.0,75643.92387454829
4545,0.6410526315789474,38.0,27.0,61746.838315771536
4546,0.6410526315789474,38.0,33.0,63455.81124320397
4547,0.6410526315789474,38.0,38.0,60734.70062411457
4548,0.6410526315789474,38.0,43.0,63123.69056161282
4549,0.6410526315789474,38.0,48.0,65688.10717675986
4550,0.6410526315789474,38.0,54.0,60485.513027368404
4551,0.6410526315789474,38.0,59.0,60496.06316526157
4552,0.6410526315789474,38.0,64.0,62611.71262199456
4553,0.6410526315789474,38.0,69.0,59812.03863336652
4554,0.6410526315789474,38.0,75.0,57434.476484886916
4555,0.6410526315789474,38.0,80.0,59652.739381532774
4556,0.6410526315789474,38.0,85.0,55906.90570941886
4557,0.6410526315789474,38.0,90.0,58364.90878262874
4558,0.6410526315789474,38.0,96.0,62488.17289970861
4559,0.6410526315789474,38.0,101.0,55152.7257594457
4560,0.6410526315789474,44.0,1.0,118387.06873806259
4561,0.6410526315789474,44.0,6.0,72921.28322122931
4562,0.6410526315789474,44.0,12.0,70543.77030953986
4563,0.6410526315789474,44.0,17.0,75626.44286430848
4564,0.6410526315789474,44.0,22.0,57153.51771257019
4565,0.6410526315789474,44.0,27.0,57689.833049648754
4566,0.6410526315789474,44.0,33.0,54881.07472305484
4567,0.6410526315789474,44.0,38.0,58917.7656070787
4568,0.6410526315789474,44.0,43.0,63298.376164074245
4569,0.6410526315789474,44.0,48.0,54663.400013020364
4570,0.6410526315789474,44.0,54.0,56063.89879310559
4571,0.6410526315789474,44.0,59.0,53173.72165430835
4572,0.6410526315789474,44.0,64.0,58987.47724153262
4573,0.6410526315789474,44.0,69.0,54324.51659153266
4574,0.6410526315789474,44.0,75.0,51482.60917896229
4575,0.6410526315789474,44.0,80.0,55164.41075254125
4576,0.6410526315789474,44.0,85.0,52127.47594520472
4577,0.6410526315789474,44.0,90.0,47412.97498028855
4578,0.6410526315789474,44.0,96.0,56352.03977565706
4579,0.6410526315789474,44.0,101.0,54809.67270705856
4580,0.6410526315789474,49.0,1.0,308121.140199622
4581,0.6410526315789474,49.0,6.0,68211.53777561607
4582,0.6410526315789474,49.0,12.0,60940.624323579796
4583,0.6410526315789474,49.0,17.0,63619.00142324491
4584,0.6410526315789474,49.0,22.0,50152.57769270569
4585,0.6410526315789474,49.0,27.0,56690.30294456372
4586,0.6410526315789474,49.0,33.0,58627.48236927617
4587,0.6410526315789474,49.0,38.0,55339.78096886406
4588,0.6410526315789474,49.0,43.0,51770.13676718672
4589,0.6410526315789474,49.0,48.0,50329.40461121868
4590,0.6410526315789474,49.0,54.0,49842.37561224361
4591,0.6410526315789474,49.0,59.0,44911.854340969294
4592,0.6410526315789474,49.0,64.0,53709.907298482656
4593,0.6410526315789474,49.0,69.0,49818.21089746843
4594,0.6410526315789474,49.0,75.0,47552.57801571959
4595,0.6410526315789474,49.0,80.0,49442.06971700577
4596,0.6410526315789474,49.0,85.0,43207.432092326715
4597,0.6410526315789474,49.0,90.0,48221.8809253329
4598,0.6410526315789474,49.0,96.0,44788.2125598685
4599,0.6410526315789474,49.0,101.0,46338.18861269495
4600,0.6410526315789474,54.0,1.0,101736.2790184983
4601,0.6410526315789474,54.0,6.0,64305.335653823255
4602,0.6410526315789474,54.0,12.0,69111.43154837105
4603,0.6410526315789474,54.0,17.0,57924.116491243716
4604,0.6410526315789474,54.0,22.0,58874.60048417882
4605,0.6410526315789474,54.0,27.0,52350.045690246734
4606,0.6410526315789474,54.0,33.0,49549.41994394831
4607,0.6410526315789474,54.0,38.0,43860.41215645728
4608,0.6410526315789474,54.0,43.0,48107.431935988316
4609,0.6410526315789474,54.0,48.0,50061.89272121605
4610,0.6410526315789474,54.0,54.0,50515.269467657505
4611,0.6410526315789474,54.0,59.0,51450.28693199163
4612,0.6410526315789474,54.0,64.0,49144.20551427386
4613,0.6410526315789474,54.0,69.0,50413.700552353155
4614,0.6410526315789474,54.0,75.0,48582.523836963024
4615,0.6410526315789474,54.0,80.0,51436.83677704083
4616,0.6410526315789474,54.0,85.0,45711.76719940993
4617,0.6410526315789474,54.0,90.0,49425.78868429259
4618,0.6410526315789474,54.0,96.0,48086.59693347658
4619,0.6410526315789474,54.0,101.0,46350.17843263019
4620,0.6410526315789474,59.0,1.0,119877.95495032935
4621,0.6410526315789474,59.0,6.0,72260.6458677918
4622,0.6410526315789474,59.0,12.0,60289.58433506002
4623,0.6410526315789474,59.0,17.0,52598.786961251244
4624,0.6410526315789474,59.0,22.0,51952.88584425543
4625,0.6410526315789474,59.0,27.0,50403.71565631635
4626,0.6410526315789474,59.0,33.0,49062.66965832567
4627,0.6410526315789474,59.0,38.0,46114.57959055974
4628,0.6410526315789474,59.0,43.0,46245.56316671553
4629,0.6410526315789474,59.0,48.0,44635.92314543622
4630,0.6410526315789474,59.0,54.0,44645.786295392216
4631,0.6410526315789474,59.0,59.0,43981.276352082365
4632,0.6410526315789474,59.0,64.0,51146.74056673059
4633,0.6410526315789474,59.0,69.0,44485.9098982615
4634,0.6410526315789474,59.0,75.0,49162.60393061653
4635,0.6410526315789474,59.0,80.0,49680.77497116089
4636,0.6410526315789474,59.0,85.0,39187.77855605112
4637,0.6410526315789474,59.0,90.0,46300.157127953025
4638,0.6410526315789474,59.0,96.0,43369.14470152003
4639,0.6410526315789474,59.0,101.0,47056.45432369031
4640,0.6410526315789474,65.0,1.0,73498.84358160505
4641,0.6410526315789474,65.0,6.0,68699.82602013861
4642,0.6410526315789474,65.0,12.0,54786.61082507376
4643,0.6410526315789474,65.0,17.0,40355.29046472516
4644,0.6410526315789474,65.0,22.0,54114.04545652575
4645,0.6410526315789474,65.0,27.0,54756.41723124471
4646,0.6410526315789474,65.0,33.0,49752.84742913692
4647,0.6410526315789474,65.0,38.0,48742.18656353742
4648,0.6410526315789474,65.0,43.0,44002.738829594295
4649,0.6410526315789474,65.0,48.0,47451.81455385587
4650,0.6410526315789474,65.0,54.0,48114.675238501804
4651,0.6410526315789474,65.0,59.0,46260.37556906524
4652,0.6410526315789474,65.0,64.0,47572.50446598385
4653,0.6410526315789474,65.0,69.0,36066.609464370915
4654,0.6410526315789474,65.0,75.0,42496.21213981604
4655,0.6410526315789474,65.0,80.0,44918.5727130564
4656,0.6410526315789474,65.0,85.0,43658.66717624745
4657,0.6410526315789474,65.0,90.0,47223.3689128065
4658,0.6410526315789474,65.0,96.0,36111.00268896856
4659,0.6410526315789474,65.0,101.0,41019.5994082672
4660,0.6410526315789474,70.0,1.0,86096.69211837274
4661,0.6410526315789474,70.0,6.0,62539.682860703804
4662,0.6410526315789474,70.0,12.0,57443.22694185757
4663,0.6410526315789474,70.0,17.0,50400.9137065476
4664,0.6410526315789474,70.0,22.0,49454.70765555447
4665,0.6410526315789474,70.0,27.0,48740.385278401125
4666,0.6410526315789474,70.0,33.0,44625.88011952567
4667,0.6410526315789474,70.0,38.0,42748.23938844575
4668,0.6410526315789474,70.0,43.0,47679.65382544436
4669,0.6410526315789474,70.0,48.0,46262.6120745157
4670,0.6410526315789474,70.0,54.0,38930.09761748637
4671,0.6410526315789474,70.0,59.0,35771.75164928852
4672,0.6410526315789474,70.0,64.0,44845.775273495885
4673,0.6410526315789474,70.0,69.0,43378.12336118766
4674,0.6410526315789474,70.0,75.0,43815.56468605965
4675,0.6410526315789474,70.0,80.0,44090.74011226518
4676,0.6410526315789474,70.0,85.0,42653.32086738795
4677,0.6410526315789474,70.0,90.0,41051.92779631208
4678,0.6410526315789474,70.0,96.0,36023.4294807604
4679,0.6410526315789474,70.0,101.0,42789.310172909856
4680,0.6410526315789474,75.0,1.0,84290.23360006334
4681,0.6410526315789474,75.0,6.0,49763.25207035609
4682,0.6410526315789474,75.0,12.0,57203.820560862005
4683,0.6410526315789474,75.0,17.0,45339.0748298684
4684,0.6410526315789474,75.0,22.0,48618.57481991826
4685,0.6410526315789474,75.0,27.0,48334.70350641936
4686,0.6410526315789474,75.0,33.0,44199.36777306637
4687,0.6410526315789474,75.0,38.0,41057.62466150659
4688,0.6410526315789474,75.0,43.0,42479.93996445764
4689,0.6410526315789474,75.0,48.0,42480.84279456779
4690,0.6410526315789474,75.0,54.0,44181.61600838479
4691,0.6410526315789474,75.0,59.0,42965.48035076839
4692,0.6410526315789474,75.0,64.0,38117.51732925469
4693,0.6410526315789474,75.0,69.0,42478.434986502725
4694,0.6410526315789474,75.0,75.0,42314.881126542445
4695,0.6410526315789474,75.0,80.0,41636.54723603816
4696,0.6410526315789474,75.0,85.0,35952.07544378826
4697,0.6410526315789474,75.0,90.0,42554.71193700069
4698,0.6410526315789474,75.0,96.0,45297.47267226598
4699,0.6410526315789474,75.0,101.0,42317.61962703307
4700,0.6410526315789474,80.0,1.0,79975.35103106641
4701,0.6410526315789474,80.0,6.0,44772.694405203896
4702,0.6410526315789474,80.0,12.0,51289.25457035716
4703,0.6410526315789474,80.0,17.0,53314.21461856541
4704,0.6410526315789474,80.0,22.0,45121.362058917606
4705,0.6410526315789474,80.0,27.0,43661.5546678925
4706,0.6410526315789474,80.0,33.0,46339.13118875839
4707,0.6410526315789474,80.0,38.0,44997.8174584166
4708,0.6410526315789474,80.0,43.0,35081.88542180332
4709,0.6410526315789474,80.0,48.0,46190.369074075614
4710,0.6410526315789474,80.0,54.0,36086.644961761485
4711,0.6410526315789474,80.0,59.0,43979.16431522037
4712,0.6410526315789474,80.0,64.0,41628.65219782571
4713,0.6410526315789474,80.0,69.0,34443.783000897245
4714,0.6410526315789474,80.0,75.0,33809.356149706975
4715,0.6410526315789474,80.0,80.0,34500.4827939212
4716,0.6410526315789474,80.0,85.0,41917.18610186278
4717,0.6410526315789474,80.0,90.0,36802.32363155352
4718,0.6410526315789474,80.0,96.0,40914.73266116884
4719,0.6410526315789474,80.0,101.0,40922.314285163135
4720,0.6410526315789474,85.0,1.0,103638.00831052753
4721,0.6410526315789474,85.0,6.0,62637.4768670845
4722,0.6410526315789474,85.0,12.0,53146.90444286748
4723,0.6410526315789474,85.0,17.0,53063.71206117643
4724,0.6410526315789474,85.0,22.0,49195.82919269791
4725,0.6410526315789474,85.0,27.0,44803.68595513453
4726,0.6410526315789474,85.0,33.0,42743.92445483077
4727,0.6410526315789474,85.0,38.0,42532.527520732925
4728,0.6410526315789474,85.0,43.0,46044.64898818762
4729,0.6410526315789474,85.0,48.0,41740.266091060774
4730,0.6410526315789474,85.0,54.0,37466.27206671512
4731,0.6410526315789474,85.0,59.0,42502.7059399755
4732,0.6410526315789474,85.0,64.0,40550.12370879674
4733,0.6410526315789474,85.0,69.0,40686.29780263642
4734,0.6410526315789474,85.0,75.0,41926.31115926905
4735,0.6410526315789474,85.0,80.0,39900.9021092433
4736,0.6410526315789474,85.0,85.0,40058.10001252342
4737,0.6410526315789474,85.0,90.0,37827.90433866375
4738,0.6410526315789474,85.0,96.0,41450.55613695293
4739,0.6410526315789474,85.0,101.0,41845.107587987426
4740,0.6410526315789474,91.0,1.0,100217.92239429768
4741,0.6410526315789474,91.0,6.0,31873.673300518698
4742,0.6410526315789474,91.0,12.0,43715.396300505905
4743,0.6410526315789474,91.0,17.0,44231.23767541693
4744,0.6410526315789474,91.0,22.0,38993.95516747841
4745,0.6410526315789474,91.0,27.0,43614.187166607546
4746,0.6410526315789474,91.0,33.0,45244.98454000982
4747,0.6410526315789474,91.0,38.0,46548.829054685426
4748,0.6410526315789474,91.0,43.0,45906.58520931038
4749,0.6410526315789474,91.0,48.0,37722.899901968936
4750,0.6410526315789474,91.0,54.0,39699.55634719741
4751,0.6410526315789474,91.0,59.0,34781.39104596719
4752,0.6410526315789474,91.0,64.0,39976.51290963031
4753,0.6410526315789474,91.0,69.0,40043.11870263445
4754,0.6410526315789474,91.0,75.0,37308.244416526766
4755,0.6410526315789474,91.0,80.0,40221.7688704961
4756,0.6410526315789474,91.0,85.0,40960.58498971644
4757,0.6410526315789474,91.0,90.0,39477.655116912254
4758,0.6410526315789474,91.0,96.0,39984.59719800233
4759,0.6410526315789474,91.0,101.0,39929.51085235314
4760,0.6410526315789474,96.0,1.0,105510.28276138034
4761,0.6410526315789474,96.0,6.0,44620.88728315063
4762,0.6410526315789474,96.0,12.0,51578.55764423723
4763,0.6410526315789474,96.0,17.0,38090.102261001346
4764,0.6410526315789474,96.0,22.0,36194.98758631937
4765,0.6410526315789474,96.0,27.0,46126.7289837172
4766,0.6410526315789474,96.0,33.0,45406.414164716334
4767,0.6410526315789474,96.0,38.0,42243.999484967426
4768,0.6410526315789474,96.0,43.0,40387.363298299075
4769,0.6410526315789474,96.0,48.0,41441.81422007805
4770,0.6410526315789474,96.0,54.0,34607.076122528655
4771,0.6410526315789474,96.0,59.0,40559.78492469412
