,Learning rates,Number of leaf nodes,Number of trees,MSE
5162,0.698421052631579,96.0,12.0,85364.37871357222
5163,0.698421052631579,96.0,17.0,77226.09215626263
5164,0.698421052631579,96.0,22.0,69614.837265277
5165,0.698421052631579,96.0,27.0,61790.040458987496
5166,0.698421052631579,96.0,33.0,61934.203442021
5167,0.698421052631579,96.0,38.0,55965.348100113435
5168,0.698421052631579,96.0,43.0,55377.24962137541
5169,0.698421052631579,96.0,48.0,56953.84798877864
5170,0.698421052631579,96.0,54.0,51384.05851769467
5171,0.698421052631579,96.0,59.0,48862.91398383766
5172,0.698421052631579,96.0,64.0,48839.640515936575
5173,0.698421052631579,96.0,69.0,49068.43365067748
5174,0.698421052631579,96.0,75.0,46963.20558498495
5175,0.698421052631579,96.0,80.0,48159.81132177861
5176,0.698421052631579,96.0,85.0,45604.05516749265
5177,0.698421052631579,96.0,90.0,45912.90267980463
5178,0.698421052631579,96.0,96.0,48006.71205026601
5179,0.698421052631579,96.0,101.0,45310.10152736554
5180,0.698421052631579,101.0,1.0,643828.7295128983
5181,0.698421052631579,101.0,6.0,128303.85069745113
5182,0.698421052631579,101.0,12.0,88523.25843415255
5183,0.698421052631579,101.0,17.0,79054.12178839969
5184,0.698421052631579,101.0,22.0,70565.77910628275
5185,0.698421052631579,101.0,27.0,61790.04045898749
5186,0.698421052631579,101.0,33.0,62730.64457351941
5187,0.698421052631579,101.0,38.0,56638.76103699482
5188,0.698421052631579,101.0,43.0,56067.31306000233
5189,0.698421052631579,101.0,48.0,55441.58633424158
5190,0.698421052631579,101.0,54.0,49419.40938814646
5191,0.698421052631579,101.0,59.0,49235.60631137368
5192,0.698421052631579,101.0,64.0,50000.6890094753
5193,0.698421052631579,101.0,69.0,48009.146287506686
5194,0.698421052631579,101.0,75.0,48202.9243539591
5195,0.698421052631579,101.0,80.0,46385.00724091634
5196,0.698421052631579,101.0,85.0,48057.894554698956
5197,0.698421052631579,101.0,90.0,47447.605869160514
5198,0.698421052631579,101.0,96.0,46644.85955150932
5199,0.698421052631579,101.0,101.0,44494.63814118662
5200,0.7557894736842106,2.0,1.0,1154757.977452694
5201,0.7557894736842106,2.0,6.0,492508.96277124295
5202,0.7557894736842106,2.0,12.0,398858.3719736532
5203,0.7557894736842106,2.0,17.0,328618.169285109
5204,0.7557894736842106,2.0,22.0,296222.54106658645
5205,0.7557894736842106,2.0,27.0,267493.8685278207
5206,0.7557894736842106,2.0,33.0,258226.7491383593
5207,0.7557894736842106,2.0,38.0,238337.1297796465
5208,0.7557894736842106,2.0,43.0,236910.18381622402
5209,0.7557894736842106,2.0,48.0,224204.4508945617
5210,0.7557894736842106,2.0,54.0,216295.70998742455
5211,0.7557894736842106,2.0,59.0,212316.132005686
5212,0.7557894736842106,2.0,64.0,207050.17331320004
5213,0.7557894736842106,2.0,69.0,199796.4990937177
5214,0.7557894736842106,2.0,75.0,193981.27226296766
5215,0.7557894736842106,2.0,80.0,196092.4440795915
5216,0.7557894736842106,2.0,85.0,193986.9895793845
5217,0.7557894736842106,2.0,90.0,190295.3409245227
5218,0.7557894736842106,2.0,96.0,191342.13376498246
5219,0.7557894736842106,2.0,101.0,187529.22732550823
5220,0.7557894736842106,7.0,1.0,614767.9380011472
5221,0.7557894736842106,7.0,6.0,134620.9363042973
5222,0.7557894736842106,7.0,12.0,74792.25149354315
5223,0.7557894736842106,7.0,17.0,69938.18746023998
5224,0.7557894736842106,7.0,22.0,57623.046314542575
5225,0.7557894736842106,7.0,27.0,50905.89523464271
5226,0.7557894736842106,7.0,33.0,45490.46460721754
5227,0.7557894736842106,7.0,38.0,42399.70000139201
5228,0.7557894736842106,7.0,43.0,42634.25740555416
5229,0.7557894736842106,7.0,48.0,40315.43003460358
5230,0.7557894736842106,7.0,54.0,39545.311180430785
5231,0.7557894736842106,7.0,59.0,38983.24002174254
5232,0.7557894736842106,7.0,64.0,39262.19990298565
5233,0.7557894736842106,7.0,69.0,39861.14342872594
5234,0.7557894736842106,7.0,75.0,39618.09435125075
5235,0.7557894736842106,7.0,80.0,38600.154656971936
5236,0.7557894736842106,7.0,85.0,40110.17551713592
5237,0.7557894736842106,7.0,90.0,39655.152713352065
5238,0.7557894736842106,7.0,96.0,39904.92917611739
5239,0.7557894736842106,7.0,101.0,39107.075150514574
5240,0.7557894736842106,12.0,1.0,607977.4770322068
5241,0.7557894736842106,12.0,6.0,127779.78096253064
5242,0.7557894736842106,12.0,12.0,86597.98403600769
5243,0.7557894736842106,12.0,17.0,66097.01135344201
5244,0.7557894736842106,12.0,22.0,62354.54976859042
5245,0.7557894736842106,12.0,27.0,55465.34750817057
5246,0.7557894736842106,12.0,33.0,53017.836832243935
5247,0.7557894736842106,12.0,38.0,52174.81926866464
5248,0.7557894736842106,12.0,43.0,48015.72130489269
5249,0.7557894736842106,12.0,48.0,45867.576524821285
5250,0.7557894736842106,12.0,54.0,46531.658345073665
5251,0.7557894736842106,12.0,59.0,46302.18569185866
5252,0.7557894736842106,12.0,64.0,48473.27290788693
5253,0.7557894736842106,12.0,69.0,46737.76388886613
5254,0.7557894736842106,12.0,75.0,47256.26338818419
5255,0.7557894736842106,12.0,80.0,46605.30306134044
5256,0.7557894736842106,12.0,85.0,46281.19978739916
5257,0.7557894736842106,12.0,90.0,45166.117859903075
5258,0.7557894736842106,12.0,96.0,45435.865850821785
5259,0.7557894736842106,12.0,101.0,44129.446840546116
5260,0.7557894736842106,18.0,1.0,607977.4770322071
5261,0.7557894736842106,18.0,6.0,127779.78096253065
5262,0.7557894736842106,18.0,12.0,86597.98403600765
5263,0.7557894736842106,18.0,17.0,66097.01135344202
5264,0.7557894736842106,18.0,22.0,63593.09161499556
5265,0.7557894736842106,18.0,27.0,54724.91704655765
5266,0.7557894736842106,18.0,33.0,52723.954584417166
5267,0.7557894736842106,18.0,38.0,51420.39723701286
5268,0.7557894736842106,18.0,43.0,48599.82103886683
5269,0.7557894736842106,18.0,48.0,45765.193490186524
5270,0.7557894736842106,18.0,54.0,46017.915358708895
5271,0.7557894736842106,18.0,59.0,46496.05159089737
5272,0.7557894736842106,18.0,64.0,49063.4682286073
5273,0.7557894736842106,18.0,69.0,48434.383232606044
5274,0.7557894736842106,18.0,75.0,48274.380988222
5275,0.7557894736842106,18.0,80.0,47718.50387923111
5276,0.7557894736842106,18.0,85.0,45516.3245526182
5277,0.7557894736842106,18.0,90.0,44591.5708639716
5278,0.7557894736842106,18.0,96.0,45517.58843796259
5279,0.7557894736842106,18.0,101.0,44476.7356798197
5280,0.7557894736842106,23.0,1.0,607977.4770322068
5281,0.7557894736842106,23.0,6.0,127779.78096253067
5282,0.7557894736842106,23.0,12.0,86597.98403600769
5283,0.7557894736842106,23.0,17.0,66598.53373263743
5284,0.7557894736842106,23.0,22.0,63088.877629524766
5285,0.7557894736842106,23.0,27.0,55941.39916601437
5286,0.7557894736842106,23.0,33.0,53494.430826757234
5287,0.7557894736842106,23.0,38.0,52116.14216597124
5288,0.7557894736842106,23.0,43.0,48342.61781635274
5289,0.7557894736842106,23.0,48.0,46352.139783026425
5290,0.7557894736842106,23.0,54.0,46531.658345073636
5291,0.7557894736842106,23.0,59.0,46863.32894812259
5292,0.7557894736842106,23.0,64.0,48673.97900247663
5293,0.7557894736842106,23.0,69.0,46808.20793041576
5294,0.7557894736842106,23.0,75.0,47484.61813813414
5295,0.7557894736842106,23.0,80.0,46854.7767701675
5296,0.7557894736842106,23.0,85.0,45770.446268595704
5297,0.7557894736842106,23.0,90.0,45082.51883656921
5298,0.7557894736842106,23.0,96.0,44536.287273178474
5299,0.7557894736842106,23.0,101.0,45380.02361158616
5300,0.7557894736842106,28.0,1.0,607977.4770322071
5301,0.7557894736842106,28.0,6.0,127779.78096253067
5302,0.7557894736842106,28.0,12.0,86032.12902178323
5303,0.7557894736842106,28.0,17.0,66097.01135344198
5304,0.7557894736842106,28.0,22.0,63088.8776295247
5305,0.7557894736842106,28.0,27.0,55465.34750817057
5306,0.7557894736842106,28.0,33.0,53017.836832243906
5307,0.7557894736842106,28.0,38.0,52207.69908332466
5308,0.7557894736842106,28.0,43.0,48464.784550948214
5309,0.7557894736842106,28.0,48.0,46097.980337507215
5310,0.7557894736842106,28.0,54.0,46148.64901897807
5311,0.7557894736842106,28.0,59.0,46728.52656326522
5312,0.7557894736842106,28.0,64.0,47768.03074523578
5313,0.7557894736842106,28.0,69.0,47546.38149330276
5314,0.7557894736842106,28.0,75.0,48324.83571992746
5315,0.7557894736842106,28.0,80.0,46234.65814787361
5316,0.7557894736842106,28.0,85.0,46016.11268896617
5317,0.7557894736842106,28.0,90.0,44587.60700760588
5318,0.7557894736842106,28.0,96.0,44748.15589711166
5319,0.7557894736842106,28.0,101.0,45271.30740625048
5320,0.7557894736842106,33.0,1.0,607977.4770322071
5321,0.7557894736842106,33.0,6.0,127779.78096253061
5322,0.7557894736842106,33.0,12.0,86032.12902178323
5323,0.7557894736842106,33.0,17.0,66924.69448901483
5324,0.7557894736842106,33.0,22.0,62858.763754061314
5325,0.7557894736842106,33.0,27.0,55465.34750817056
5326,0.7557894736842106,33.0,33.0,53017.836832243935
5327,0.7557894736842106,33.0,38.0,52363.19300927698
5328,0.7557894736842106,33.0,43.0,48494.60784904282
5329,0.7557894736842106,33.0,48.0,45806.011672781664
5330,0.7557894736842106,33.0,54.0,46686.67894549447
5331,0.7557894736842106,33.0,59.0,47221.070747246966
5332,0.7557894736842106,33.0,64.0,48597.60744056926
5333,0.7557894736842106,33.0,69.0,46933.20357853517
5334,0.7557894736842106,33.0,75.0,46898.337438668495
5335,0.7557894736842106,33.0,80.0,46311.10338895236
5336,0.7557894736842106,33.0,85.0,45546.08504814722
5337,0.7557894736842106,33.0,90.0,45440.92393755363
5338,0.7557894736842106,33.0,96.0,45204.807551883336
5339,0.7557894736842106,33.0,101.0,44023.16432700431
5340,0.7557894736842106,38.0,1.0,607977.4770322071
5341,0.7557894736842106,38.0,6.0,127779.78096253061
5342,0.7557894736842106,38.0,12.0,86032.12902178327
5343,0.7557894736842106,38.0,17.0,66097.011353442
5344,0.7557894736842106,38.0,22.0,63088.87762952474
5345,0.7557894736842106,38.0,27.0,55941.39916601435
5346,0.7557894736842106,38.0,33.0,53017.836832243906
5347,0.7557894736842106,38.0,38.0,51608.77097762518
5348,0.7557894736842106,38.0,43.0,47591.77406289849
5349,0.7557894736842106,38.0,48.0,45164.37358066542
5350,0.7557894736842106,38.0,54.0,47371.7044196612
5351,0.7557894736842106,38.0,59.0,46361.24920604006
5352,0.7557894736842106,38.0,64.0,48086.57050657096
5353,0.7557894736842106,38.0,69.0,46788.13888118766
5354,0.7557894736842106,38.0,75.0,46964.151661343014
5355,0.7557894736842106,38.0,80.0,46744.0313554642
5356,0.7557894736842106,38.0,85.0,46012.484486210225
5357,0.7557894736842106,38.0,90.0,46104.02847538236
5358,0.7557894736842106,38.0,96.0,45426.015262622495
5359,0.7557894736842106,38.0,101.0,45240.058719056775
5360,0.7557894736842106,44.0,1.0,607977.4770322071
5361,0.7557894736842106,44.0,6.0,127779.78096253065
5362,0.7557894736842106,44.0,12.0,86032.12902178324
5363,0.7557894736842106,44.0,17.0,66097.01135344201
5364,0.7557894736842106,44.0,22.0,62354.54976859043
5365,0.7557894736842106,44.0,27.0,55941.399166014344
5366,0.7557894736842106,44.0,33.0,52247.36058990384
5367,0.7557894736842106,44.0,38.0,52116.14216597128
5368,0.7557894736842106,44.0,43.0,48464.78455094825
5369,0.7557894736842106,44.0,48.0,46075.66921211687
5370,0.7557894736842106,44.0,54.0,46608.2039321643
5371,0.7557894736842106,44.0,59.0,46277.585269111296
5372,0.7557894736842106,44.0,64.0,48711.3508076848
5373,0.7557894736842106,44.0,69.0,46912.94921603331
5374,0.7557894736842106,44.0,75.0,47192.25427329698
5375,0.7557894736842106,44.0,80.0,45909.299530492564
5376,0.7557894736842106,44.0,85.0,45659.82354864085
5377,0.7557894736842106,44.0,90.0,46102.182272732345
5378,0.7557894736842106,44.0,96.0,45728.04366810537
5379,0.7557894736842106,44.0,101.0,44800.68395807055
5380,0.7557894736842106,49.0,1.0,607977.4770322068
5381,0.7557894736842106,49.0,6.0,127779.78096253061
5382,0.7557894736842106,49.0,12.0,86032.12902178327
5383,0.7557894736842106,49.0,17.0,66598.53373263743
5384,0.7557894736842106,49.0,22.0,62354.549768590434
5385,0.7557894736842106,49.0,27.0,55200.96870440148
5386,0.7557894736842106,49.0,33.0,52247.3605899039
5387,0.7557894736842106,49.0,38.0,52649.310642350654
5388,0.7557894736842106,49.0,43.0,47405.022270044064
5389,0.7557894736842106,49.0,48.0,46418.23485865347
5390,0.7557894736842106,49.0,54.0,46028.24041433835
5391,0.7557894736842106,49.0,59.0,47526.29549410129
5392,0.7557894736842106,49.0,64.0,48491.16117859465
5393,0.7557894736842106,49.0,69.0,47350.17706799924
5394,0.7557894736842106,49.0,75.0,47845.774640828386
5395,0.7557894736842106,49.0,80.0,45949.37798759309
5396,0.7557894736842106,49.0,85.0,46292.38265478129
5397,0.7557894736842106,49.0,90.0,45189.99449950231
5398,0.7557894736842106,49.0,96.0,45634.10753437629
5399,0.7557894736842106,49.0,101.0,44417.28253718316
5400,0.7557894736842106,54.0,1.0,607977.4770322071
5401,0.7557894736842106,54.0,6.0,127779.78096253064
5402,0.7557894736842106,54.0,12.0,86032.12902178326
5403,0.7557894736842106,54.0,17.0,66924.69448901482
5404,0.7557894736842106,54.0,22.0,62354.549768590434
5405,0.7557894736842106,54.0,27.0,55941.39916601436
5406,0.7557894736842106,54.0,33.0,53494.43082675722
5407,0.7557894736842106,54.0,38.0,51453.27705167292
5408,0.7557894736842106,54.0,43.0,48310.416802364336
5409,0.7557894736842106,54.0,48.0,45024.19686269081
5410,0.7557894736842106,54.0,54.0,46274.44771599822
5411,0.7557894736842106,54.0,59.0,46832.92228087108
5412,0.7557894736842106,54.0,64.0,47770.779286346005
5413,0.7557894736842106,54.0,69.0,47428.65780178033
5414,0.7557894736842106,54.0,75.0,47416.13424175848
5415,0.7557894736842106,54.0,80.0,46527.57205748051
5416,0.7557894736842106,54.0,85.0,46431.83228322691
5417,0.7557894736842106,54.0,90.0,44602.04543676583
5418,0.7557894736842106,54.0,96.0,44608.01342796832
5419,0.7557894736842106,54.0,101.0,44646.81782036102
5420,0.7557894736842106,59.0,1.0,607977.4770322071
5421,0.7557894736842106,59.0,6.0,127779.78096253063
5422,0.7557894736842106,59.0,12.0,86032.12902178323
5423,0.7557894736842106,59.0,17.0,67426.21686821025
5424,0.7557894736842106,59.0,22.0,62858.76375406126
5425,0.7557894736842106,59.0,27.0,55941.39916601434
5426,0.7557894736842106,59.0,33.0,52723.95458441718
5427,0.7557894736842106,59.0,38.0,52837.68438296303
5428,0.7557894736842106,59.0,43.0,47780.903571646726
5429,0.7557894736842106,59.0,48.0,45259.20189245752
5430,0.7557894736842106,59.0,54.0,45923.17845799772
5431,0.7557894736842106,59.0,59.0,46804.72843084266
5432,0.7557894736842106,59.0,64.0,48430.08899697576
5433,0.7557894736842106,59.0,69.0,47261.41541786944
5434,0.7557894736842106,59.0,75.0,46847.551809248886
5435,0.7557894736842106,59.0,80.0,46234.28407284871
5436,0.7557894736842106,59.0,85.0,45781.4767371648
5437,0.7557894736842106,59.0,90.0,44377.275655908124
5438,0.7557894736842106,59.0,96.0,44910.643203994856
5439,0.7557894736842106,59.0,101.0,44675.58479266945
5440,0.7557894736842106,65.0,1.0,607977.4770322071
5441,0.7557894736842106,65.0,6.0,127779.78096253063
5442,0.7557894736842106,65.0,12.0,86597.98403600774
5443,0.7557894736842106,65.0,17.0,66924.69448901483
5444,0.7557894736842106,65.0,22.0,62354.54976859044
5445,0.7557894736842106,65.0,27.0,55465.34750817055
5446,0.7557894736842106,65.0,33.0,52723.95458441715
5447,0.7557894736842106,65.0,38.0,52870.564197623025
5448,0.7557894736842106,65.0,43.0,48529.36960920713
5449,0.7557894736842106,65.0,48.0,45675.84918134159
5450,0.7557894736842106,65.0,54.0,46189.54369730763
5451,0.7557894736842106,65.0,59.0,46870.75507523383
5452,0.7557894736842106,65.0,64.0,49099.9997144424
5453,0.7557894736842106,65.0,69.0,47677.27453089789
5454,0.7557894736842106,65.0,75.0,47073.625378483084
5455,0.7557894736842106,65.0,80.0,47328.28507560069
5456,0.7557894736842106,65.0,85.0,46805.7470453497
5457,0.7557894736842106,65.0,90.0,44532.40506457242
5458,0.7557894736842106,65.0,96.0,45065.36694607445
5459,0.7557894736842106,65.0,101.0,45760.33239314855
5460,0.7557894736842106,70.0,1.0,607977.4770322071
5461,0.7557894736842106,70.0,6.0,127779.78096253063
5462,0.7557894736842106,70.0,12.0,86032.12902178327
5463,0.7557894736842106,70.0,17.0,67426.21686821019
5464,0.7557894736842106,70.0,22.0,63593.09161499558
5465,0.7557894736842106,70.0,27.0,55200.968704401464
5466,0.7557894736842106,70.0,33.0,53017.836832243935
5467,0.7557894736842106,70.0,38.0,51894.888610698916
5468,0.7557894736842106,70.0,43.0,48059.07995125105
5469,0.7557894736842106,70.0,48.0,45765.193490186524
5470,0.7557894736842106,70.0,54.0,46379.50967233887
5471,0.7557894736842106,70.0,59.0,46985.102899919795
5472,0.7557894736842106,70.0,64.0,48573.76609030483
5473,0.7557894736842106,70.0,69.0,47166.66075124001
5474,0.7557894736842106,70.0,75.0,47250.029060359586
5475,0.7557894736842106,70.0,80.0,47280.76381893157
5476,0.7557894736842106,70.0,85.0,45888.94659420811
5477,0.7557894736842106,70.0,90.0,44429.01943459918
5478,0.7557894736842106,70.0,96.0,46002.14118289535
5479,0.7557894736842106,70.0,101.0,45579.33372058034
5480,0.7557894736842106,75.0,1.0,607977.4770322068
5481,0.7557894736842106,75.0,6.0,127779.78096253061
5482,0.7557894736842106,75.0,12.0,86032.12902178329
5483,0.7557894736842106,75.0,17.0,67426.21686821026
5484,0.7557894736842106,75.0,22.0,62858.763754061285
5485,0.7557894736842106,75.0,27.0,54724.91704655766
5486,0.7557894736842106,75.0,33.0,52723.954584417144
5487,0.7557894736842106,75.0,38.0,52837.684382963045
5488,0.7557894736842106,75.0,43.0,48015.72130489265
5489,0.7557894736842106,75.0,48.0,45057.46032244331
5490,0.7557894736842106,75.0,54.0,46639.26572847326
5491,0.7557894736842106,75.0,59.0,46142.78288425393
5492,0.7557894736842106,75.0,64.0,49237.58443182237
5493,0.7557894736842106,75.0,69.0,47457.84874810113
5494,0.7557894736842106,75.0,75.0,47810.678339341444
5495,0.7557894736842106,75.0,80.0,46134.63681670553
5496,0.7557894736842106,75.0,85.0,46026.567353771985
5497,0.7557894736842106,75.0,90.0,45596.00024140935
5498,0.7557894736842106,75.0,96.0,45901.80131347866
5499,0.7557894736842106,75.0,101.0,45390.00916846036
5500,0.7557894736842106,80.0,1.0,607977.4770322071
5501,0.7557894736842106,80.0,6.0,127779.78096253063
5502,0.7557894736842106,80.0,12.0,86597.98403600774
5503,0.7557894736842106,80.0,17.0,66924.69448901482
5504,0.7557894736842106,80.0,22.0,62354.54976859042
5505,0.7557894736842106,80.0,27.0,55465.34750817058
5506,0.7557894736842106,80.0,33.0,52247.360589903874
5507,0.7557894736842106,80.0,38.0,51608.770977625165
5508,0.7557894736842106,80.0,43.0,48088.90324934555
5509,0.7557894736842106,80.0,48.0,46131.2437972597
5510,0.7557894736842106,80.0,54.0,45907.172888082176
5511,0.7557894736842106,80.0,59.0,46655.277730318085
5512,0.7557894736842106,80.0,64.0,48086.57050657096
5513,0.7557894736842106,80.0,69.0,47033.62160229353
5514,0.7557894736842106,80.0,75.0,47298.379171876244
5515,0.7557894736842106,80.0,80.0,47574.4988671733
5516,0.7557894736842106,80.0,85.0,46432.42114732226
5517,0.7557894736842106,80.0,90.0,45294.11789430056
5518,0.7557894736842106,80.0,96.0,45007.80505488722
5519,0.7557894736842106,80.0,101.0,45303.67281798263
5520,0.7557894736842106,85.0,1.0,607977.4770322071
5521,0.7557894736842106,85.0,6.0,127779.78096253063
